text,subtask_a,subtask_b,subtask_c
Bukur jemi ne shiperi akoma durim;NOT;;
Seriozisht kemi rene ne kte grade ?;NOT;;
Me mire te mos Kishe shkruajtur fare 🤣🤣Sikur ra hengren kushon ty 😂😂;NOT;;
Sa femra te ulta , nuk dua as ta mendoj  as ta besoj qe ka femra te tilla,,, 🤦🏻‍♀️;OFF;TIN;GRP
Mire qe nuk e zune me zor moj korbe se kshu si po behen femrat sot ëhë...😞😷;NOT;;
Pse nuk na bien ne keto raste aman;NOT;;
Targa 390;NOT;;
Ne qofte se njerzit te flasin por ato nuk i njef nuk don shkoll, nji fjal e urte thote leroi rrug budallait dhe mos e mendo se eshte idjotsi nga ana jote pastaj;OFF;TIN;OTH
Oiiii;NOT;;
Po ka qen ora 12 i lejohet se ka qen film me pull te kuqe...po ti mos u merzit..tkena shnetin thuj..!!;NOT;;
Po kur shkoni ne 🚽 pse nk e tregoni ke joq sa tmadh e keni bo 💩 na e keni shpif me karlliqe kot mkot;OFF;UNT;
Po pra prit t kerkoj falje 😂😂😂🤦‍♂️;NOT;;
🤣🤣🤣po cduhet ty ndoshta e njohin kudhon diku🤣 sdini ca te xhpikni mduket;NOT;;
Per kete nuk futesh ne sherr kjo eshte e sigurt .;NOT;;
🤣🤣🤣🤣 Kane ndryshu rolet tashi moj vajz.. Jan bo femnat me bo***.;OFF;UNT;
@aleksanderkurti te kam thon hec dhe nkom jo vec me range 🤣🤣;NOT;;
Leje mo kushon tu thafte goja..se sdo e hash ti po ato 😂;OFF;TIN;OTH
Nder do ju besh ,i ben te famshme😜 Ti si m qen burri e te moren gruan😏;NOT;;
Mbaje fort kushon se do ja hajn gocat pensionin 😂😂😂;NOT;;
Ta kishe burr apo te dashur 🤔🤔 o goce nuk te ik  ai qe don ,dhe 10 femra me i bo shenja 😉😉 po ti duhet te thuash faleminderit gocave se i paska dal fati ,po ai kusho jot paska qen qulls 🤣🤣🤣;OFF;TIN;IND
Kujt i plasi per hallin tend idiot moj shoqe.  Tjeret skan buk te hane, skan shtepi ku te fusin koken  e ti ben derr derr. Por si duket e paske pas kusheri qe ta fut  her pas here se qenke nxeh shum. 😠;OFF;UNT;
Aman postoju targen se mezi po presim. A dhe zonen ku u ngacmuan te sakt te lutem 😉;NOT;;
Po ti cdesheh  naten.. nata esht e huaja dita esht e jona...po ka dhe lloj lloj njerzish te drogur .. ca spret prandaj me mir ri ne shpi e je me e qet o goc r dashur;NOT;;
Shi si ben sta varen ty dhe do me i nxjerr ktu ishalla ste bejn naj propozim ktu 🤣🤣;NOT;;
Edhe ca do te thuash ti se ke kushuri te bukur ... vetem histori me UFO s keni treguar deri tani tek JOQ.;NOT;;
Nai dit do ta marin gocat kushon me zor 😂;NOT;;
Sa fat k*urve kan robt ee 😂🤦‍♂️;OFF;UNT;
hahahahahahahahahahaha uuuu sa her ndodh kshu 😂😂😂po nese kushoja i ka provokuar e;NOT;;
Moj ti, mos je keqkuptuar, se mund edhe te te kene ngacmuar ty🤷🏻‍♀️;NOT;;
injoranca arrin ne max me siguri kjo do jet bjonde😜😜;OFF;TIN;GRP
🤣🤣🤣🤣🤦‍♀️;NOT;;
Shum te pa edukuara, larg shoqerine e keqe;NOT;;
ishalla ka qen Audi 😌;NOT;;
E paske kushrenin ka krahu gardhit o rrushi aa 🤣🤣🤣;OFF;TIN;IND
Emrat? Ku sta ka jap ate nat qka po don ma shum😂;NOT;;
@katerina_iljazi 😂;NOT;;
jan agjente te infiltruara 😂;NOT;;
Dhe ne tani do rrim t shohim tgjitha targat e makinave pasi tna tregosh ti targen se skemi pune tjt 🤦‍♂️🤦‍♂️;NOT;;
I ka jeta kto ms u merzit 🤷‍♂️🤷‍♂️😂😂;NOT;;
Kurvelliku ka arritur ne permasa te pa parashikueshme ne nje shkall 7.5 ball dhe pritet te rritet ne ditet ne vazhdim 🚫🙈☠🤣🤣🤣🤣;OFF;UNT;
U bere xheloz per kusheririn tani?;NOT;;
I mblidhni i beni sallam;NOT;;
Po vdesin njerez edhe spo do me ja dit njeri vlla 😂 eshte krejt normale ncdo qytet ne shqiperi 😥;NOT;;
Po me mire ne rruge se sa ti hame pa dijeni 😉;NOT;;
po meqe ka ik kryetari ntiran kena vu kta qent me rujt rreshenin se kryetari spo e rrun per veten e vet do e rruje per rreshenin;NOT;;
Mund t'i sillni ne Tirane ne n sallameri  se vetem ata Kane ngelur pa u konsumuar nga njerzit e shkrete;NOT;;
E pse ti marin te ikin ti djegin ne sharre 🙄;NOT;;
Po dhe ne elb sjellin qen nga tr moj po nk ankohet njeri ti ca mutin ke? Thjesht ms i ngacmo se ste bejn gje.;OFF;UNT;
Kerkojn pun😂;NOT;;
As qente e shkrete nuk i lene rehat 😏;NOT;;
Maybe promote people to study veterinary medicine & then give these dogs the proper care? Neutering them? People in Albania need to start caring about dogs;NOT;;
Kapni  e dergoni dhe kto per sallam se kan munges mishi kompanit 🤬;NOT;;
I lejn te shtohen..se I dun per sallam;NOT;;
Shyqyr qe kan mbetur kta se njerez ska me;NOT;;
edhe ne tiran ka qen sa te dush.dhe ato shpirt kan .ne qoftese e ke fjalen te marri masa thuj tu gjej nje strehim dhe ti ushqejn siq bojn gjith bota se gjynah 😭😭😭;NOT;;
i kemi bodigard te na rruajn rruget 😂;NOT;;
Ose pse ka jaq shum qen ne ate zone se nuk esht hera pare qe e degjoj;NOT;;
Katunaret e rreshenit jan tmerr;OFF;TIN;GRP
Kapi nje nga nje e coji shiti per sallam tek kasapi meqe doli nami i zi 🤣🤣;NOT;;
Ca do tbojn me qent? Ti bejn mish x sufllaqe? 😂;NOT;;
@daniel.korbi big dogu😂;NOT;;
Qeni je ti aty qe paraziton tere diten rri i shikon dhe ankohesh sikur po te hane buken;OFF;TIN;IND
Ca ti boj kryetari atyne e vlla ato e hajne kryetarin..😂;NOT;;
Gjynah jane edhe qente,,,duan te hane;NOT;;
Po ca halli keni me kafshet e shkreta lereni aty ku jan se nuk ju bejn as gje po patet mundesi jepuni nje cop buk edhe lereni te qet;NOT;;
Ca mase do mari bashkia . ky shtet na ka leshu;NOT;;
Mo shum ka Qen se sa njerz;NOT;;
nk Jan qen Jan deputetët e kuvendit kan mbledhje sot në Rrëshen;NOT;;
Nuk te mjaftoin qente don dhe maca prej bashkis 😂😂;NOT;;
Hajde Rresheni🔥💪;NOT;;
@oraldo__vuka;NOT;;
😱😱;NOT;;
Keta qe thon anonim kan frik se i heqin nga puna..o njerez po deshi kryeministri ju gjen menjeher se kush jeni ju anonimat 👏;NOT;;
Vallain te them te drejten duke par njerzit se po behen me  keq se kafshet ne ditet e sotme  ather te rritet me shum dashuria per to;NOT;;
UKD mer rrugen per londer😂😂;NOT;;
Pse do ta presin ujin ty plak qe thu anonim apo te pelqe kur tvje fatura nga 20-30 mije qe largimi ujrave shkon sa gjysma fatures vazhdoni Anonim se i mut do zgjidhni;OFF;UNT;
Ai tipi qe nxjerr koken si kakzoz 👏👏;OFF;UNT;
@muratajelviraidrizi 😂😂;NOT;;
😂😂😂😂;NOT;;
Kur thua anonim te lutem ma kput shpirtin 🚫🙈☠🤣🤣🤣;NOT;;
😢;NOT;;
Futi ne by.... by..... by...... by...... bye bye bye;NOT;;
Po hai dhe keto mos i co dem gjynaf te shkretat 😂😂;NOT;;
@joqalbania ti i ke henger ato po e ben sa per foton 😂😂😂👎;NOT;;
@joqalbania ti i ke henger ato po e ben sa per foton 😂😂😂👎;NOT;;
O more ti e han me gjith pjate mos bej si delikat 😡;NOT;;
😂ja gjith duke thene haji se ste gje gjo ,prandaj eshte bere Shqiperia import mbetjesh🤮;NOT;;
Qeni im nuk i hante..macoku jo e jo!😂;NOT;;
Ti i ke ngren fill mbas fotos 🤣 kshu qe kot i alarmon qenet 🤣🤣;NOT;;
Kesaj radhe haj se sdo vdesesh 😂😂;NOT;;
😂😂sikur here pare;NOT;;
Ta zanshin frymen ishalla Po nuk te pelqeu kpute qafen ik 🤦‍♂️;OFF;TIN;IND
Haj se vec shendet ke po h 😂🙏;NOT;;
Kena i jete qe hajm pislliqe su bo nomi ne 1 here 😂😂😂;NOT;;
Haj se nuk te gje gjo ty pa merak;NOT;;
mut qe t hash haj ato kemi ngren der tani s kemi vdek🤣🤣se gjen gj shqiptarin;OFF;TIN;IND
futi nbyth 🤣🤣🤣🤣🤣🤣;OFF;TIN;IND
Ca na ka gjet kemi 20 vjet qe ham helm helmi me helm sheroet;NOT;;
I  ke  me qese  ste  bojn  dom 😊😀😀😀;NOT;;
po haj o vlla sikur e ke per her t par;NOT;;
Qeni nuk e ha mishin e vet .;NOT;;
@jolaklevi haji o Jol e degjo jemi shqiptar sna gje gjo 🤣🤣;NOT;;
Qeni im nuk i ha😂;NOT;;
eshte mesuar stomaku pa merak ..mundesisht po te jen me mish te mire do na beshin dem.;NOT;;
Po qe se do me ik per l.... bubi haj dhe vdis avash avash qe te vuash se po te vdesesh menjeher ku e gjen;OFF;UNT;
Po hai mbase vdes 😂;NOT;;
Po i do te keqen qenit jepja 😂😂😂;NOT;;
Po i do te keqen qenit jepja 😂😂😂;NOT;;
Ha babush ha;NOT;;
Haj se ato ke porosit o magjar;NOT;;
pse ca kane te keqe....;NOT;;
Po deri die cfare ke ngren mo apo te hipen pordhet sote;OFF;UNT;
Je shume budalla;OFF;TIN;IND
Haj te befshin mire...mos ki shume pretendime;NOT;;
Ka njerz qe nuk kan te ca hajn kurse ju i boni numra..😡😡😡 ka njerz qe nuk i njohin cfr jan ato apo ti ken ngren naj her..😔;NOT;;
Un do i haja😢😍;NOT;;
Perderisa ske vdek deri tn nk te gjen gje;NOT;;
ore haj se ste gjen gje po he mos be kot tani;NOT;;
Ato dhe qenin e bejn per spital ushtarak;NOT;;
As luli im si ha ato😜😂😂;NOT;;
Aman mjaft se na veshtiret cdo gje🤮🤮 Ca te ham??? Se mishi me hormone, pulat me keq, nenproduktet e tyre kazan plerash... me cfare do rritet brezi i ri??;NOT;;
Haji te befshin mire ,sepse deri sot ike ngrene pa ditur gje edhe sot haji dikur sdi gje;NOT;;
Pse ti edhesh ti,vet i porosite;NOT;;
100% i ka honger;NOT;;
Sic thot i madhi Ard Daullxhiu, futi n'meeeeth;OFF;UNT;
Futi ne b....;OFF;TIN;IND
provoi iher;NOT;;
Mi jep mu🖤;NOT;;
Nuk ti han as qeni :) ma beso :);NOT;;
Po pse ta ngordhesh qenin ti jepja ati qe ti solli;NOT;;
Pse do me ngordh qenin ti;NOT;;
Fajet i ka ardit gjebrea si u bon rreklama;NOT;;
Po haj kte her ...dhe mendohu per heren tjt 😂😂😂😂;NOT;;
Haj vet re mortje mos bej kot 😂😂😂;OFF;TIN;IND
Jam shum i sigurt qe ske ber asnjeren;NOT;;
🤦‍♂️;NOT;;
Haj vet o barbon tja hedhesh qenit ti wen je vet qe harrin e ben kto veprime besoj dhe qeni te ka inat ty;OFF;TIN;IND
haje vet budall je ti;OFF;TIN;IND
Futi myth;OFF;TIN;IND
Haj mor se ke stomak shqipetari ti hahaha;NOT;;
Ti hash them une se ke pagu leket se asigjo ste bejne 😂😂😂;NOT;;
Qitja qenit ban ma sevap.se mish gomari e ke aty ne pijate;NOT;;
Jepja qenit ka dhe i rrisk;NOT;;
Jepja w;NOT;;
🤮🤮🤮;NOT;;
Jepja qenit 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣;NOT;;
Ftnpts;OFF;TIN;IND
Haji se me mish gomari I ke;NOT;;
Problemi eshte cfare tjeter perzihet me mishin .. 😂😂;NOT;;
Pse cka ke.kerkuar ti koqe demi;OFF;TIN;IND
i engre deri dje e mos ti haje sot amon;NOT;;
Provoji njeher pastaj shih e bej 😂😂;NOT;;
😂😂🙈🙈;NOT;;
Se ha dreqi mallin e tij jooo po ha e shnet tu bafshin!!!;NOT;;
Edhe nga celi im po pikon yndyra 😋😋😋😋😋😂😂😂🤢🤢🤢🤢;NOT;;
Ca ka te keqe o vlla;NOT;;
😂😂, deri dje i hanim;NOT;;
Jepja qenit vl,tshofi dhe ai 1 her mish me sy;NOT;;
Gjynof qeni vlla!;NOT;;
Haj re;NOT;;
Kur nuk tka gjet gjo deri me sot pse mos ti hash 😂😂😂😂;NOT;;
M fal per shprehjen;NOT;;
Futi nbyth;OFF;TIN;IND
Po me gjith kto qe po han ti kujdes se Po bllokohesh.po haj mos I co dem Edhe. Kte rradhe haj se i ke te perfshira te gjitha.;NOT;;
Hidhi e Mos porosit ma gjerat me mish;NOT;;
Haj mer plak se ha qeni veten haj se jan tmira😂;NOT;;
kot tani ti haj aty si i ke henger per her se shqiptarin se gjen gje jo jemi mesu me kta gjera mos i bej naze ose dilni ne protest jo ktu me internet me u anku👮‍♀️;NOT;;
Po cfaj ka qeni;NOT;;
Ti duhet ti hash ato tani se ske rruge tjeter por mos harro tju heqesh perzervativet...hahaha;NOT;;
Beja paket vjeres;NOT;;
Haji vet m ,sna gjen gje ne shqiptarve❤️😂🤦‍♀️;NOT;;
Mos u anko kot se e paske mirqenien e lart deri sa po i konsumon ne lokal ka njerez qe nuk i shohin me sy as ti gatuajne ne shtepi 🤗;NOT;;
Kur i ke henger gjith kto vite haji edhe kete her se ste gjen gje;NOT;;
Haji he burr se ste gjen gja ..jena popull i fort na 😂😂;NOT;;
🇦🇱E pesove?! Tani meso! Nga mesimi vjen shpetimi!🇦🇱;NOT;;
Mos i co dom coja mamit;NOT;;
Mi sill mu;NOT;;
Haji edhe sot edhe mbylle ket kapituull😂;NOT;;
Po kush porosit salcice ne lokal sot?;NOT;;
Tbofshin mir;NOT;;
Haj sikur i ke ngren perher;NOT;;
Ne plera se do helmosh qenin gjyna;NOT;;
Hahaahhaah... mundesisht i ndonje gomari ... te beft mire;NOT;;
Vej ne vazo per zbukurim Pika zez 🤦;NOT;;
Po qeni qa faji tka mer ti o haji vet o hedhi po qenit pse ?;NOT;;
Me jane neveritur sa ska me ,e sa te kem jete si fus me ne goje produktet e mishit perpunuar;NOT;;
Pse para se me e nxjerr kto te joq se dije ti se si bohen o t’hangt dreqi se nga ato ste gjen gjo!;OFF;TIN;OTH
Kal i ngordhur;NOT;;
Po haji mi,kinezet han minj dhe si gjen gje 😂;NOT;;
Nuk ti ha as qeni!;NOT;;
jepja tahipit;NOT;;
Do mbysesh qenin po hidhi ne kosh 😂😂;NOT;;
Hidhi se po ia dhe qenit ka me te t ngordh;NOT;;
Per mendimin tim jepi qenit sallatan poshte se nuk ka faj ai cfar ne prodhojme ndersa ty te befte mire ajo porosia dhe pa merak se nuk na gjen gje ne se kemi vite qe hame ushqime te tilla  dhe ne qoft se te dhemb pak barku pa merak nuk je helmuar thjesht ke ngren shum 😉😉;NOT;;
Pse salcice han edhe ne restorant ti bosi aq qef sa i paske 😂😂😂😂;NOT;;
Po ti kete cilesine e fundit shkove porosite, te pakten te kishe mar te tymosura mos ta ndieje shume 😂;NOT;;
Ti i paske pergatit gati me i fut nstomak me gjithe qese 😂 ne insta hidhja kujt tdush ti po ty tbafshin mire shqipe;NOT;;
Ske pas ca me ba gja tjeter pervec se me pa postimet e JOQ?;NOT;;
WELCOME TO ALBANIA 😂😂;NOT;;
Po hiqi plasmasin e pasaj haj se ca te besh tn jemi shqiptar e dihet esht normale nga ne nje gje e till🤷‍♀️😂😂😂😂;NOT;;
Po car faji ka qeni?!!! Beja dhurate ketyre te Aku dhe qeverise te qenve !;OFF;TIN;GRP
Kshu eshte kur ha tek menxat e QS..lale ,te befte mire 😉;NOT;;
Haji me gjithë mbështjellësen e plasmasit se qënkan skuqur për të lëpirë gishtat.;NOT;;
Futi nbyth;OFF;TIN;IND
Ti jepja qenit por edhe ai sdo i haje... nuk do haje shoket e vet ai 😂😂😂;NOT;;
🤣🤣🤣🤣🤣🤣🤣as qeni si ha pa merak;NOT;;
O shok asht tipi i gatimit,,mos ti hup shija 😂😂😂;NOT;;
Hidhi;NOT;;
haji mo haji se nuk vdes 😂😂😂;NOT;;
Ti i ke ngron kto, pastaj e ke nxjerr ket postin.;NOT;;
Po haji vet se qeni nk ha mish qeni 😂🤷‍♀️;NOT;;
Qenit 🥰;NOT;;
A tkeqen e salcices;NOT;;
Futi ne 👍;OFF;TIN;IND
Paguai njiher😉;NOT;;
Haj dhe ket her po he;NOT;;
Ti hash e te bejn mir;NOT;;
Pse qenin se gjen gje po ti haj 🤣🤣🤣;NOT;;
Haj mer vlla se skan asigjo;NOT;;
Haj i qet. Se behet fjale per sallamim jo per salcice 😂😂😂;NOT;;
Zoti te rujt ishalla o daku Po mah ok se nuk osht hera e pare qe i han 😂;NOT;;
Po haj e te befshin mir ,sa te behet mikrobi tek ne shqiptaret ka ardh koha me vdek 😂. Ste gjeti gje deri dje kshu ke ngren;NOT;;
Leji per neser po qe!;NOT;;
Jo se do te ngordhi qeni 🐶;NOT;;
u katandis gomari 1 salcice 😂;NOT;;
😋😋😋;NOT;;
Kto ja hedhi maces e nuk i ha;NOT;;
Qr sa tmira duken😂;OFF;UNT;
Qenit;NOT;;
Hiqja qesen mo 🤣🤣🤣;NOT;;
Nje ti nje qeni der sa te mbarojne😂😂;NOT;;
Hahahaahahahah haj se eshte mesu trupi me mish te ngorllur 😜😜😜😜;NOT;;
Ti do hash se ske ca ben.;NOT;;
Njerz skam me hor ky talle leshte ca te boje ti hulle;OFF;UNT;
Stomaku esht made in ALBANIA  kshuqe haji se e ke motorrin e fort . V8 🤣🤣;NOT;;
Haje po para hiqi zorren, hahaaaa,te keqen e katunit bio bio.;NOT;;
Mos ban marrina se po te denoncon qeni per keq trajtim 😂😂;NOT;;
Meri me vete haj ne dark 😜😜😜;NOT;;
provoje me qenin po sbesoj se i han sepse qeni ka nuhatje t fort;NOT;;
Jepja qenit qe ke si nonë;NOT;;
Futi ne b..th pabuks. 🖕🖕🖕🖕🖕🖕;OFF;TIN;IND
Ato dhe qenit mund ti bejn keq 😒;NOT;;
@heboklev1;NOT;;
🤣🤣🤣;NOT;;
Po haji mo plako te befshin mir se nuk e gjen gje shqiptarin 😅😅;NOT;;
Ke dhen 2 opsjone te gabuara mendohu gjat ne te3😉;NOT;;
Pse fol mabasi i ke ngren e i ke fut ca birra 👏👏😂😂😂🇦🇱🇦🇱🇦🇱;NOT;;
po shif mo dhe ti gjej naj vend e futi;NOT;;
Kshu vdiq njoni tu honger salcice 😂 @__levja.otte__ apo jo;NOT;;
edhe qenin e kap ndonji semundje me mire hedhi n plehra😉😊;NOT;;
Hmmmm sa kot ti ke ngren po hee😂😂😂;NOT;;
haji te befshin mire se nuk eshte hera e pare qe i ha 🤷🏼‍♀️;NOT;;
Nuk bi rrufeja ne hale. Haj pa merak 😅;OFF;TIN;IND
O mos i bej naze po kollofiti shpejt!;NOT;;
Te helmohettt qeniiii heeee ..hidhi ne plehra me mire;NOT;;
Jepja vjehrres se nuk i bejn gje;NOT;;
Futja barkut se ka edhe me keq 😂;NOT;;
Sot haji ske ca bën?? Por dit tjt ulu lexo gjith postimet e JOQ e pst porosit me hongër....😂😂;NOT;;
Haj haj se jan pjek;NOT;;
Pyetja me idiote qe kam lexuar..Nqs ke qen per cfare arsye do ti hedhesh ne plehra???;NOT;;
Po ta doje qenin kaq shume ja kishe porosit racionin baraz me tendin,tani haje vete se rrisku jot eshte!;NOT;;
Po jepja qenit sevap do besh ne jemi msu me gjera te skadume 😢;NOT;;
o shqipe keto jane koncentrat dhe miell nuk ka fare mish ne keto salçiçet!;NOT;;
😂😂edhe mu m ndodhi kjo, ama i hengra  por edhe pas 4 oresh po me perzihet me mir mos i ha😅😅😅;NOT;;
Hiqja qesken 😂🙈;NOT;;
hahaha;NOT;;
Haji o bish mos u bo pishman se sa ke honger ti kushu she ne gjithashtu ehaa 🤣🤣;NOT;;
Salcice vendi👌😂😂hai se ste gjen gjo nese i han se dikur hanin buk misri e sbonin ze😘;NOT;;
Haji mor shok se keken tmira Mos merr vesh miletin 😂😂;NOT;;
Kur e bere porosi e pyete qenin a desht te hante ....;NOT;;
Pse ne restorant salcice 50 lekeshe porosit ti edhe me cip te pahaqur ...se na e shpifet 😷😷;NOT;;
🤢;NOT;;
As vet dhe as qenit cfaj ka dhe ai te helmohet;NOT;;
Ti hash e te bejn mire😂😜;NOT;;
sikur paske porosit mish te pjek,po haji aty e te bofshin mir!;NOT;;
Po sot haji nesër shif e bëj kismet mbase del ndonjë e re;NOT;;
Shi shi me gona te mira tjetri futja bje got raki me to dhe mes lej nam.;NOT;;
rri tashi mos boj kot se ene me dit se kan skadu ke mi honger 🤣👌;NOT;;
Haji se jane genjeshtra.;NOT;;
Haji me daku ca thu......ca ke bo ti deri dje mer amon;NOT;;
haji se ste gjen gje. kur skena vdek deri sot me kto qe po degjojm skena per t vdek mo;NOT;;
Shpirt lig do te mbysesh qenin haj per vete;OFF;TIN;IND
Ti adm i jetes esht qef ste ben dem nje sallam sot s eje mesu te hash gjithmone;NOT;;
Plako e di vete ti ku me i fut😉;OFF;TIN;IND
Mos i mer me merak po haj;NOT;;
Po te ishin te Kmy do  helmosh qenin e sigurt;NOT;;
ne fillim jepja qenit po i hengri jane te mira,se jo mos i ha;NOT;;
Haj moj;NOT;;
Jepja lopes🤣🤣🤣;NOT;;
Edhe e mendon ,haji mor qr se ke pagu lekun👌😂😂;OFF;UNT;
porosia e shtepise. edhe ne restorant porosit salcice ti😂😂😂😂😂;NOT;;
Haj e mbush barkun nuk te gjen gjè;NOT;;
Mmmmmmmmmmm👌;NOT;;
Hai dhe leri pordhet se ike ngren me ton der tani 😂;OFF;UNT;
Edi rama e ka fajin;NOT;;
😂;NOT;;
Tboft mire e ishalla sta fusin ne fature se sallamin e ke ngrene gjith jetes hahah;NOT;;
Deri dje i haje te gjalla tpakten tani qe jane te skuqura mos i ler te shkojne dem😂😂😂😂;NOT;;
Haji se asht si ti ka bo qini si ha ato;NOT;;
🙄🙄🙄;NOT;;
Merr dhe nji dopje raki dhe vazhdo punen;NOT;;
Shko jepja atij qe ti dha...peshtyje ne surrat r  e mos i shkel me ne lokal;OFF;TIN;IND
Haji o figur se ste gjen gjo mish osht, edhe pse i ngrodh😂;NOT;;
Sikur mos te kishe par lajmin per keto gjera do i haje besoi se po .te njeten gje bej dhe tani 😛😛😛😛😛😛😛;NOT;;
Paske lek ti bobi, me kremvice e gjana 😂😂;NOT;;
Tboft mir se i paska qa😜😜;NOT;;
Gjyshi im piu ilacet e pulave, gjynah ti hedhim poshte se i kemi blere me para😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;NOT;;
Haji te befshin mir 🍻🍻🍻🍻;NOT;;
Qeni nuk han mishin e vet po haj vet se njeriu esht kafsha me keqe e globit;OFF;TIN;GRP
cik djath,dhe i dobio raki😂😂 dhe gezuar baftjar;NOT;;
Haj mo keputi e nje got ver nga mbrapa e ne rregull ste gjen gje🤣🤣;NOT;;
Qeni se ha mishin e tij😂😂;NOT;;
Me mir ti se qeni...;OFF;TIN;IND
futi myth;OFF;TIN;IND
Haje vet se mish lope e ngordhur eshte ste bene gje 😂😂😂😂;NOT;;
@bledimarkuu he ca te bej ai tani se ja gerditet🙈;NOT;;
Plehra qij tezen kremvices aty ku i dhem ma fort bashk ,,, 🔥;OFF;UNT;
Hidhi ne plehra😂😌;NOT;;
😂🤦🏻‍♀️;NOT;;
bo sikur se ke lexu lajmin dhe lexoje prap pasi ti kesh ngren 🤣😂;NOT;;
Futi n b...;OFF;TIN;IND
ha ate fleten e sallates 😜;NOT;;
futi myth;OFF;TIN;IND
Në plehra, se dhe qeni shpirt ka;NOT;;
Jepja qenit me mir ke per ti ber nder vetes tende 👌👌;NOT;;
Mas fotos i ke rrujt ato ti o i bekum;NOT;;
Kapi haji aty😂 se perderisa paske porosit 5 kremvice qenke i uritur shume dhe pak hollshem😂🌝🌚;OFF;TIN;IND
Sa vrks jeni ba.;OFF;TIN;IND
Hai mer bark derr mos bo kot;NOT;;
ha sallaten te pakten;NOT;;
Futi nbyth pall ka**;OFF;TIN;IND
Mos ja jep qenit mishin e vet se kupton😂;NOT;;
Vejm bast qe ti e ke honger edhe at gjethen e sallates nfund qe vendoset per dekor e jo mo kto tjerat po mos na bo rolin shum tn 😉;NOT;;
Haji e burr pallo barkun;OFF;UNT;
mbyll syt dhe haj! po ben rolin e virgjereshes tani ti sikur nk ke ngren ndonje her!per ate pune i bie qe ne shqiperi mos te konsumohet asgje,pasi te gjitha produktet jane per tja hedhur qenit!po kur e degjojm themi se nk do ham,pa menduar se sa her ke ngren para se ta merje vesh se si behej! 😉;NOT;;
Pz do hysh ne gjynah dhe me qenin me mire vari per zbukurues tek pema ose dekoro shtepine per festat e fundvitit 😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣;NOT;;
Obish  po  haj si  bon  si kur  do i hedheshti ato 😂😂;NOT;;
Haji se i ke ble me lek 😂😂😂😂😂;NOT;;
Ha o njeri se ka mundesi te jet duke dal ne treg naj lloj firme re e sallamrave edhe e kan antireklam, harrum ne kur hanim kofsha pule 20 vjecare sna gjente gje😂😂;NOT;;
jepja te haj dikujt qe  nuk ka ca te haj bo sevap derisa ta ndash mendjen;NOT;;
bahh shum naze keni ju mor burr qa jeni ber kshu ju;NOT;;
U bere foto i nise te JOQ dhe pastaj u fute me kok i hengre 🤣🤣se nuk ka shanse ti kesh hedh 🤣🤣;NOT;;
Jo qenit se e ngordhe 😂😂😂;NOT;;
Sa pordh qe keni eeee;OFF;UNT;
Po' Mbylli syt dhe futi taposht 😉🙈;OFF;TIN;IND
Un mendoj ti fusesh nbyth;OFF;TIN;IND
Futi nbyth;OFF;TIN;IND
😢😢😢 te befte mir😂😂;NOT;;
Ate porosi qe ke bere ate te hash.;NOT;;
Ec mo haji se kn bo me lek😋😂😂;NOT;;
Po pse do me ngordh qenin kot mor vlla. Ktu po se gatuve vet nga 0 ke frik me prek gje me dor;NOT;;
Futi moj ne bark aty;NOT;;
Vej patate dhe mustardh nk te gje asgje haji;NOT;;
haj ere se ska naj gjo 🤷🏻‍♀️ @eldamusai;NOT;;
mos ha ne zgar vllai ha ndonjeher ne restorant ja qj 🤓;OFF;UNT;
Futi ne bythe mbase ke oreks nga mbrapa 😂😂😂;OFF;TIN;IND
O i rafte pika po femijet e tyre cfare hane o ju zenshim mallkimet tona;OFF;TIN;OTH
Si ben ti sikur je nga parisi,haji aty dhe leri pordhet;OFF;UNT;
Sa te shijshme duken;NOT;;
hudhi ne kosh 👎;NOT;;
mshoj o bish se kena pi uj neper kanale ne kena honger zhavorr qysh kalamoj;NOT;;
hedhi ne plehra se po ta shef sherrin qeni e helmohet 😂;NOT;;
Do helmosh qenin 😂;NOT;;
Edhe qeni ska per ti ngren se do i nuhasi qe jan me.mish qeni 😂;NOT;;
Jepja 🐈;NOT;;
Sa ke honger deri tani o plak ke kriju imunitet nga Gjonat e ngordhme 😜;NOT;;
Paketoj me vete dhe jepja ndonjerit qe nuk ka per te ngren.;NOT;;
Ska vdek ndonje shqiptar nga ushqimi deri sot... po tani edhe qeni ka goje me ngrene qe kshu si te duash bej 😉😉;NOT;;
HAJI TE BEFSHIN MIRE. KUR NUK KE VDEKUR NUK DO VDESESH🤣🤣🤣;NOT;;
Futi nvesh 😎;NOT;;
haj se veq mir tbajn;NOT;;
Lum guzhiner/ja si paska pjekur fare i paska fut në vaj 20 sekonda gati për t'i ngrënë ankohu të kamarjeri thirre ti haje kush ti ketë bërë se dhe qeni nuk i ha ashtu 😥😢 peace Albania;NOT;;
Oooo e gjith shqiptaria, i ha ,haj se nuk Te gjen gjë;NOT;;
Varrosi;NOT;;
@suelasebastian5108  Ke me neps😂😂😜;NOT;;
Kemi pas honger buk djath dhe pluhur dhe sna la ndodh gjo ti ke mish para dhe do e hullesh po mos kishe fare per te honger;NOT;;
